01. Ano,02. Nome País (Europa),03. Filtro 1,04. Filtro 2,05. Filtro 3,06. Escala,07. Símbolo,08. Valor
2017,Finlândia,Comunicações,,,,,99.08
2017,Finlândia,Educação,,,,,104.01
2017,Finlândia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,104.37
2017,Finlândia,"Lazer, recreação e cultura",,,,,98.62
2017,Finlândia,Produtos alimentares e bebidas não alcoólicas,,,,,97.98
2017,Finlândia,Restaurantes e hotéis,,,,,103.68
2017,Finlândia,Saúde,,,,,108.67
2017,Finlândia,Total,,,,,101.23
2017,Finlândia,Transportes,,,,,100.11
2017,Finlândia,Vestuário e calçado,,,,,98.20
2017,França,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,99.65
2017,França,Bebidas alcoólicas e tabaco,,,,,102.10
2017,França,Bens e serviços diversos,,,,,102.38
2017,França,Comunicações,,,,,96.49
2017,França,Educação,,,,,104.28
2017,França,"Habitação, água, electricidade, gás e outros combustíveis",,,,,101.48
2017,França,"Lazer, recreação e cultura",,,,,101.30
2017,França,Produtos alimentares e bebidas não alcoólicas,,,,,101.65
2017,França,Restaurantes e hotéis,,,,,103.40
2017,França,Saúde,,,,,99.71
2017,França,Total,,,,,101.47
2017,França,Transportes,,,,,102.02
2017,França,Vestuário e calçado,,,,,100.26
2017,Grécia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,96.30
2017,Grécia,Bebidas alcoólicas e tabaco,,,,,107.85
2017,Grécia,Bens e serviços diversos,,,,,97.27
2017,Grécia,Comunicações,,,,,102.13
2017,Grécia,Educação,,,,,98.80
2017,Grécia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,98.58
2017,Grécia,"Lazer, recreação e cultura",,,,,99.12
2017,Grécia,Produtos alimentares e bebidas não alcoólicas,,,,,100.10
2017,Grécia,Restaurantes e hotéis,,,,,104.22
2017,Grécia,Saúde,,,,,99.53
2017,Grécia,Total,,,,,101.15
2017,Grécia,Transportes,,,,,103.81
2017,Grécia,Vestuário e calçado,,,,,96.09
2017,Hungria,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,100.73
2017,Hungria,Bebidas alcoólicas e tabaco,,,,,107.01
2017,Hungria,Bens e serviços diversos,,,,,102.33
2017,Hungria,Comunicações,,,,,97.67
2017,Hungria,Educação,,,,,102.05
2017,Hungria,"Habitação, água, electricidade, gás e outros combustíveis",,,,,101.69
2017,Hungria,"Lazer, recreação e cultura",,,,,103.27
2017,Hungria,Produtos alimentares e bebidas não alcoólicas,,,,,102.93
2017,Hungria,Restaurantes e hotéis,,,,,106.37
2017,Hungria,Saúde,,,,,105.73
2017,Hungria,Total,,,,,102.84
2017,Hungria,Transportes,,,,,100.83
2017,Hungria,Vestuário e calçado,,,,,101.03
2017,Irlanda,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,92.70
2017,Irlanda,Bebidas alcoólicas e tabaco,,,,,102.20
2017,Irlanda,Bens e serviços diversos,,,,,98.40
2017,Irlanda,Comunicações,,,,,98.60
2017,Irlanda,Educação,,,,,105.10
2017,Irlanda,"Habitação, água, electricidade, gás e outros combustíveis",,,,,104.50
2017,Irlanda,"Lazer, recreação e cultura",,,,,97.00
2017,Irlanda,Produtos alimentares e bebidas não alcoólicas,,,,,96.60
2017,Irlanda,Restaurantes e hotéis,,,,,104.40
2017,Irlanda,Saúde,,,,,101.60
2017,Irlanda,Total,,,,,100.10
2017,Irlanda,Transportes,,,,,98.60
2017,Irlanda,Vestuário e calçado,,,,,93.40
2017,Itália,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,100.20
2017,Itália,Bebidas alcoólicas e tabaco,,,,,102.10
2017,Itália,Bens e serviços diversos,,,,,101.20
2017,Itália,Comunicações,,,,,97.50
2017,Itália,Educação,,,,,95.90
2017,Itália,"Habitação, água, electricidade, gás e outros combustíveis",,,,,100.10
2017,Itália,"Lazer, recreação e cultura",,,,,101.20
2017,Itália,Produtos alimentares e bebidas não alcoólicas,,,,,102.20
2017,Itália,Restaurantes e hotéis,,,,,102.40
2017,Itália,Saúde,,,,,101.80
2017,Itália,Total,,,,,101.30
2017,Itália,Transportes,,,,,102.00
2017,Itália,Vestuário e calçado,,,,,101.00
2017,Letónia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,99.31
2017,Letónia,Bebidas alcoólicas e tabaco,,,,,104.78
2017,Letónia,Bens e serviços diversos,,,,,106.26
2017,Letónia,Comunicações,,,,,106.63
2017,Letónia,Educação,,,,,103.27
2017,Letónia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,99.08
2017,Letónia,"Lazer, recreação e cultura",,,,,103.17
2017,Letónia,Produtos alimentares e bebidas não alcoólicas,,,,,106.74
2017,Letónia,Restaurantes e hotéis,,,,,102.74
2017,Letónia,Saúde,,,,,105.49
2017,Letónia,Total,,,,,103.00
2017,Letónia,Transportes,,,,,100.39
2017,Letónia,Vestuário e calçado,,,,,98.33
2017,Lituânia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,102.23
2017,Lituânia,Bebidas alcoólicas e tabaco,,,,,114.81
2017,Lituânia,Bens e serviços diversos,,,,,108.69
2017,Lituânia,Comunicações,,,,,95.50
2017,Lituânia,Educação,,,,,106.12
2017,Lituânia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,99.73
2017,Lituânia,"Lazer, recreação e cultura",,,,,103.99
2017,Lituânia,Produtos alimentares e bebidas não alcoólicas,,,,,104.77
2017,Lituânia,Restaurantes e hotéis,,,,,112.62
2017,Lituânia,Saúde,,,,,103.81
2017,Lituânia,Total,,,,,104.42
2017,Lituânia,Transportes,,,,,101.00
2017,Lituânia,Vestuário e calçado,,,,,102.14
2017,Luxemburgo,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,101.88
2017,Luxemburgo,Bebidas alcoólicas e tabaco,,,,,104.54
2017,Luxemburgo,Bens e serviços diversos,,,,,102.95
2017,Luxemburgo,Comunicações,,,,,97.54
2017,Luxemburgo,Educação,,,,,104.29
2017,Luxemburgo,"Habitação, água, electricidade, gás e outros combustíveis",,,,,100.07
2017,Luxemburgo,"Lazer, recreação e cultura",,,,,103.11
2017,Luxemburgo,Produtos alimentares e bebidas não alcoólicas,,,,,104.24
2017,Luxemburgo,Restaurantes e hotéis,,,,,103.14
2017,Luxemburgo,Saúde,,,,,101.55
2017,Luxemburgo,Total,,,,,102.15
2017,Luxemburgo,Transportes,,,,,100.16
2017,Luxemburgo,Vestuário e calçado,,,,,102.44
2017,Malta,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,106.38
2017,Malta,Bebidas alcoólicas e tabaco,,,,,106.71
2017,Malta,Bens e serviços diversos,,,,,101.48
2017,Malta,Comunicações,,,,,96.77
2017,Malta,Educação,,,,,110.40
2017,Malta,"Habitação, água, electricidade, gás e outros combustíveis",,,,,102.00
2017,Malta,"Lazer, recreação e cultura",,,,,98.09
2017,Malta,Produtos alimentares e bebidas não alcoólicas,,,,,104.59
2017,Malta,Restaurantes e hotéis,,,,,103.23
2017,Malta,Saúde,,,,,103.99
2017,Malta,Total,,,,,102.18
2017,Malta,Transportes,,,,,99.86
2017,Malta,Vestuário e calçado,,,,,96.65
2017,Países Baixos,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,101.46
2017,Países Baixos,Bebidas alcoólicas e tabaco,,,,,102.80
2017,Países Baixos,Bens e serviços diversos,,,,,99.60
2017,Países Baixos,Comunicações,,,,,88.54
2017,Países Baixos,Educação,,,,,102.31
2017,Países Baixos,"Habitação, água, electricidade, gás e outros combustíveis",,,,,100.74
2017,Países Baixos,"Lazer, recreação e cultura",,,,,102.50
2017,Países Baixos,Produtos alimentares e bebidas não alcoólicas,,,,,103.62
2017,Países Baixos,Restaurantes e hotéis,,,,,106.44
2017,Países Baixos,Saúde,,,,,98.74
2017,Países Baixos,Total,,,,,101.40
2017,Países Baixos,Transportes,,,,,101.77
2017,Países Baixos,Vestuário e calçado,,,,,99.51
2017,Polónia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,100.40
2017,Polónia,Bebidas alcoólicas e tabaco,,,,,102.30
2017,Polónia,Bens e serviços diversos,,,,,106.60
2017,Polónia,Comunicações,,,,,100.00
2017,Polónia,Educação,,,,,101.70
2017,Polónia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,101.50
2017,Polónia,"Lazer, recreação e cultura",,,,,97.20
2017,Polónia,Produtos alimentares e bebidas não alcoólicas,,,,,104.80
2017,Polónia,Restaurantes e hotéis,,,,,103.40
2017,Polónia,Saúde,,,,,100.20
2017,Polónia,Total,,,,,101.40
2017,Polónia,Transportes,,,,,99.00
2017,Polónia,Vestuário e calçado,,,,,91.00
2017,Portugal,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,99.95
2017,Portugal,Bebidas alcoólicas e tabaco,,,,,105.23
2017,Portugal,Bens e serviços diversos,,,,,101.38
2017,Portugal,Comunicações,,,,,105.95
2017,Portugal,Educação,,,,,101.84
2017,Portugal,"Habitação, água, electricidade, gás e outros combustíveis",,,,,100.99
2017,Portugal,"Lazer, recreação e cultura",,,,,100.64
2017,Portugal,Produtos alimentares e bebidas não alcoólicas,,,,,102.04
2017,Portugal,Restaurantes e hotéis,,,,,107.17
2017,Portugal,Saúde,,,,,99.83
2017,Portugal,Total,,,,,102.20
2017,Portugal,Transportes,,,,,102.50
2017,Portugal,Vestuário e calçado,,,,,97.22
2017,Roménia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,100.26
2017,Roménia,Bebidas alcoólicas e tabaco,,,,,104.80
2017,Roménia,Bens e serviços diversos,,,,,100.34
2017,Roménia,Comunicações,,,,,99.22
2017,Roménia,Educação,,,,,102.70
2017,Roménia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,100.00
2017,Roménia,"Lazer, recreação e cultura",,,,,95.38
2017,Roménia,Produtos alimentares e bebidas não alcoólicas,,,,,100.08
2017,Roménia,Restaurantes e hotéis,,,,,102.13
2017,Roménia,Saúde,,,,,100.58
2017,Roménia,Total,,,,,100.00
2017,Roménia,Transportes,,,,,97.26
2017,Roménia,Vestuário e calçado,,,,,103.41
2017,Suécia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,100.57
2017,Suécia,Bebidas alcoólicas e tabaco,,,,,103.21
2017,Suécia,Bens e serviços diversos,,,,,105.15
2017,Suécia,Comunicações,,,,,92.71
2017,Suécia,Educação,,,,,101.75
2017,Suécia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,103.86
2017,Suécia,"Lazer, recreação e cultura",,,,,102.56
2017,Suécia,Produtos alimentares e bebidas não alcoólicas,,,,,103.35
2017,Suécia,Restaurantes e hotéis,,,,,105.81
2017,Suécia,Saúde,,,,,101.15
2017,Suécia,Total,,,,,103.02
2017,Suécia,Transportes,,,,,103.45
2017,Suécia,Vestuário e calçado,,,,,103.43
2018,Alemanha,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,101.90
2018,Alemanha,Bebidas alcoólicas e tabaco,,,,,108.20
2018,Alemanha,Bens e serviços diversos,,,,,103.00
2018,Alemanha,Comunicações,,,,,97.60
2018,Alemanha,Educação,,,,,102.90
2018,Alemanha,"Habitação, água, electricidade, gás e outros combustíveis",,,,,102.70
2018,Alemanha,"Lazer, recreação e cultura",,,,,104.30
2018,Alemanha,Produtos alimentares e bebidas não alcoólicas,,,,,106.20
2018,Alemanha,Restaurantes e hotéis,,,,,106.30
2018,Alemanha,Saúde,,,,,104.20
2018,Alemanha,Total,,,,,104.00
2018,Alemanha,Transportes,,,,,105.30
2018,Alemanha,Vestuário e calçado,,,,,102.40
2018,Áustria,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,104.45
2018,Áustria,Bebidas alcoólicas e tabaco,,,,,108.81
2018,Áustria,Bens e serviços diversos,,,,,105.01
2018,Áustria,Comunicações,,,,,95.74
2018,Áustria,Educação,,,,,106.25
2018,Áustria,"Habitação, água, electricidade, gás e outros combustíveis",,,,,105.13
2018,Áustria,"Lazer, recreação e cultura",,,,,105.13
2018,Áustria,Produtos alimentares e bebidas não alcoólicas,,,,,104.59
2018,Áustria,Restaurantes e hotéis,,,,,109.62
2018,Áustria,Saúde,,,,,106.27
2018,Áustria,Total,,,,,105.41
2018,Áustria,Transportes,,,,,104.60
2018,Áustria,Vestuário e calçado,,,,,102.91
2018,Bélgica,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,102.12
2018,Bélgica,Bebidas alcoólicas e tabaco,,,,,115.58
2018,Bélgica,Bens e serviços diversos,,,,,104.93
2018,Bélgica,Comunicações,,,,,106.61
2018,Bélgica,Educação,,,,,122.54
2018,Bélgica,"Habitação, água, electricidade, gás e outros combustíveis",,,,,110.15
2018,Bélgica,"Lazer, recreação e cultura",,,,,102.85
2018,Bélgica,Produtos alimentares e bebidas não alcoólicas,,,,,104.95
2018,Bélgica,Restaurantes e hotéis,,,,,108.40
2018,Bélgica,Saúde,,,,,104.25
2018,Bélgica,Total,,,,,106.44
2018,Bélgica,Transportes,,,,,108.22
2018,Bélgica,Vestuário e calçado,,,,,101.79
2018,Bulgária,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,99.76
2018,Bulgária,Bebidas alcoólicas e tabaco,,,,,106.08
2018,Bulgária,Bens e serviços diversos,,,,,104.78
2018,Bulgária,Comunicações,,,,,94.56
2018,Bulgária,Educação,,,,,109.99
2018,Bulgária,"Habitação, água, electricidade, gás e outros combustíveis",,,,,105.78
2018,Bulgária,"Lazer, recreação e cultura",,,,,99.27
2018,Bulgária,Produtos alimentares e bebidas não alcoólicas,,,,,105.48
2018,Bulgária,Restaurantes e hotéis,,,,,110.58
2018,Bulgária,Saúde,,,,,100.46
2018,Bulgária,Total,,,,,102.48
2018,Bulgária,Transportes,,,,,97.40
2018,Bulgária,Vestuário e calçado,,,,,97.71
2018,Chéquia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,101.20
2018,Chéquia,Bebidas alcoólicas e tabaco,,,,,109.30
2018,Chéquia,Bens e serviços diversos,,,,,105.50
2018,Chéquia,Comunicações,,,,,96.90
2018,Chéquia,Educação,,,,,105.20
2018,Chéquia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,102.70
2018,Chéquia,"Lazer, recreação e cultura",,,,,103.40
2018,Chéquia,Produtos alimentares e bebidas não alcoólicas,,,,,105.50
2018,Chéquia,Restaurantes e hotéis,,,,,110.50
2018,Chéquia,Saúde,,,,,110.10
2018,Chéquia,Total,,,,,105.10
2018,Chéquia,Transportes,,,,,104.80
2018,Chéquia,Vestuário e calçado,,,,,101.10
2018,Chipre,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,95.07
2018,Chipre,Bebidas alcoólicas e tabaco,,,,,97.09
2018,Chipre,Bens e serviços diversos,,,,,99.39
2018,Chipre,Comunicações,,,,,95.46
2018,Chipre,Educação,,,,,102.49
2018,Chipre,"Habitação, água, electricidade, gás e outros combustíveis",,,,,104.79
2018,Chipre,"Lazer, recreação e cultura",,,,,98.79
2018,Chipre,Produtos alimentares e bebidas não alcoólicas,,,,,100.90
2018,Chipre,Restaurantes e hotéis,,,,,104.03
2018,Chipre,Saúde,,,,,102.13
2018,Chipre,Total,,,,,100.23
2018,Chipre,Transportes,,,,,97.03
2018,Chipre,Vestuário e calçado,,,,,97.46
2018,Croácia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,100.71
2018,Croácia,Bebidas alcoólicas e tabaco,,,,,104.90
2018,Croácia,Bens e serviços diversos,,,,,101.92
2018,Croácia,Comunicações,,,,,96.04
2018,Croácia,Educação,,,,,101.04
2018,Croácia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,98.34
2018,Croácia,"Lazer, recreação e cultura",,,,,100.18
2018,Croácia,Produtos alimentares e bebidas não alcoólicas,,,,,103.30
2018,Croácia,Restaurantes e hotéis,,,,,106.18
2018,Croácia,Saúde,,,,,107.28
2018,Croácia,Total,,,,,102.23
2018,Croácia,Transportes,,,,,101.68
2018,Croácia,Vestuário e calçado,,,,,99.31
2018,Dinamarca,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,97.20
2018,Dinamarca,Bebidas alcoólicas e tabaco,,,,,102.00
2018,Dinamarca,Bens e serviços diversos,,,,,103.90
2018,Dinamarca,Comunicações,,,,,85.80
2018,Dinamarca,Educação,,,,,108.80
2018,Dinamarca,"Habitação, água, electricidade, gás e outros combustíveis",,,,,102.20
2018,Dinamarca,"Lazer, recreação e cultura",,,,,102.30
2018,Dinamarca,Produtos alimentares e bebidas não alcoólicas,,,,,103.00
2018,Dinamarca,Restaurantes e hotéis,,,,,106.80
2018,Dinamarca,Saúde,,,,,101.10
2018,Dinamarca,Total,,,,,101.80
2018,Dinamarca,Transportes,,,,,102.10
2018,Dinamarca,Vestuário e calçado,,,,,96.40
2018,Eslováquia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,100.82
2018,Eslováquia,Bebidas alcoólicas e tabaco,,,,,104.32
2018,Eslováquia,Bens e serviços diversos,,,,,105.93
2018,Eslováquia,Comunicações,,,,,100.35
2018,Eslováquia,Educação,,,,,103.83
2018,Eslováquia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,98.11
2018,Eslováquia,"Lazer, recreação e cultura",,,,,104.30
2018,Eslováquia,Produtos alimentares e bebidas não alcoólicas,,,,,105.06
2018,Eslováquia,Restaurantes e hotéis,,,,,108.11
2018,Eslováquia,Saúde,,,,,105.93
2018,Eslováquia,Total,,,,,103.46
2018,Eslováquia,Transportes,,,,,106.03
2018,Eslováquia,Vestuário e calçado,,,,,101.90
2018,Eslovénia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,99.53
2018,Eslovénia,Bebidas alcoólicas e tabaco,,,,,104.19
2018,Eslovénia,Bens e serviços diversos,,,,,104.26
2018,Eslovénia,Comunicações,,,,,104.71
2018,Eslovénia,Educação,,,,,104.70
2018,Eslovénia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,106.33
2018,Eslovénia,"Lazer, recreação e cultura",,,,,102.69
2018,Eslovénia,Produtos alimentares e bebidas não alcoólicas,,,,,105.54
2018,Eslovénia,Restaurantes e hotéis,,,,,106.32
2018,Eslovénia,Saúde,,,,,102.78
2018,Eslovénia,Total,,,,,103.36
2018,Eslovénia,Transportes,,,,,100.46
2018,Eslovénia,Vestuário e calçado,,,,,98.06
2018,Espanha,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,99.84
2018,Espanha,Bebidas alcoólicas e tabaco,,,,,104.10
2018,Espanha,Bens e serviços diversos,,,,,102.94
2018,Espanha,Comunicações,,,,,106.26
2018,Espanha,Educação,,,,,102.34
2018,Espanha,"Habitação, água, electricidade, gás e outros combustíveis",,,,,101.86
2018,Espanha,"Lazer, recreação e cultura",,,,,99.75
2018,Espanha,Produtos alimentares e bebidas não alcoólicas,,,,,104.34
2018,Espanha,Restaurantes e hotéis,,,,,105.57
2018,Espanha,Saúde,,,,,101.44
2018,Espanha,Total,,,,,103.46
2018,Espanha,Transportes,,,,,104.54
2018,Espanha,Vestuário e calçado,,,,,102.99
2018,Estónia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,101.91
2018,Estónia,Bebidas alcoólicas e tabaco,,,,,125.64
2018,Estónia,Bens e serviços diversos,,,,,108.61
2018,Estónia,Comunicações,,,,,90.36
2018,Estónia,Educação,,,,,94.96
2018,Estónia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,106.96
2018,Estónia,"Lazer, recreação e cultura",,,,,104.55
2018,Estónia,Produtos alimentares e bebidas não alcoólicas,,,,,109.19
2018,Estónia,Restaurantes e hotéis,,,,,114.09
2018,Estónia,Saúde,,,,,107.58
2018,Estónia,Total,,,,,108.05
2018,Estónia,Transportes,,,,,105.27
2018,Estónia,Vestuário e calçado,,,,,106.19
2018,Finlândia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,98.65
2018,Finlândia,Bebidas alcoólicas e tabaco,,,,,110.53
2018,Finlândia,Bens e serviços diversos,,,,,100.65
2018,Finlândia,Comunicações,,,,,96.65
2018,Finlândia,Educação,,,,,105.53
2018,Finlândia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,106.72
2018,Finlândia,"Lazer, recreação e cultura",,,,,98.96
2018,Finlândia,Produtos alimentares e bebidas não alcoólicas,,,,,99.87
2018,Finlândia,Restaurantes e hotéis,,,,,106.13
2018,Finlândia,Saúde,,,,,109.99
2018,Finlândia,Total,,,,,102.42
2018,Finlândia,Transportes,,,,,100.63
2018,Finlândia,Vestuário e calçado,,,,,97.05
2018,França,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,99.87
2018,França,Bebidas alcoólicas e tabaco,,,,,109.91
2018,França,Bens e serviços diversos,,,,,103.62
2018,França,Comunicações,,,,,94.53
2018,França,Educação,,,,,106.33
2018,França,"Habitação, água, electricidade, gás e outros combustíveis",,,,,103.90
2018,França,"Lazer, recreação e cultura",,,,,102.23
2018,França,Produtos alimentares e bebidas não alcoólicas,,,,,103.65
2018,França,Restaurantes e hotéis,,,,,105.63
2018,França,Saúde,,,,,99.89
2018,França,Total,,,,,103.60
2018,França,Transportes,,,,,106.37
2018,França,Vestuário e calçado,,,,,100.42
2018,Grécia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,94.71
2018,Grécia,Bebidas alcoólicas e tabaco,,,,,110.99
2018,Grécia,Bens e serviços diversos,,,,,96.39
2018,Grécia,Comunicações,,,,,105.23
2018,Grécia,Educação,,,,,98.65
2018,Grécia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,98.29
2018,Grécia,"Lazer, recreação e cultura",,,,,98.02
2018,Grécia,Produtos alimentares e bebidas não alcoólicas,,,,,100.46
2018,Grécia,Restaurantes e hotéis,,,,,106.21
2018,Grécia,Saúde,,,,,99.99
2018,Grécia,Total,,,,,101.94
2018,Grécia,Transportes,,,,,105.92
2018,Grécia,Vestuário e calçado,,,,,95.26
2018,Hungria,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,101.66
2018,Hungria,Bebidas alcoólicas e tabaco,,,,,113.33
2018,Hungria,Bens e serviços diversos,,,,,104.72
2018,Hungria,Comunicações,,,,,92.21
2018,Hungria,Educação,,,,,104.38
2018,Hungria,"Habitação, água, electricidade, gás e outros combustíveis",,,,,103.56
2018,Hungria,"Lazer, recreação e cultura",,,,,103.91
2018,Hungria,Produtos alimentares e bebidas não alcoólicas,,,,,107.02
2018,Hungria,Restaurantes e hotéis,,,,,111.25
2018,Hungria,Saúde,,,,,109.13
2018,Hungria,Total,,,,,105.84
2018,Hungria,Transportes,,,,,105.38
2018,Hungria,Vestuário e calçado,,,,,101.67
2018,Irlanda,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,89.10
2018,Irlanda,Bebidas alcoólicas e tabaco,,,,,105.10
2018,Irlanda,Bens e serviços diversos,,,,,96.20
2018,Irlanda,Comunicações,,,,,97.70
2018,Irlanda,Educação,,,,,106.70
2018,Irlanda,"Habitação, água, electricidade, gás e outros combustíveis",,,,,111.30
2018,Irlanda,"Lazer, recreação e cultura",,,,,96.00
2018,Irlanda,Produtos alimentares e bebidas não alcoólicas,,,,,94.70
2018,Irlanda,Restaurantes e hotéis,,,,,106.60
2018,Irlanda,Saúde,,,,,101.90
2018,Irlanda,Total,,,,,100.80
2018,Irlanda,Transportes,,,,,99.40
2018,Irlanda,Vestuário e calçado,,,,,91.90
2018,Itália,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,100.30
2018,Itália,Bebidas alcoólicas e tabaco,,,,,105.00
2018,Itália,Bens e serviços diversos,,,,,103.40
2018,Itália,Comunicações,,,,,94.60
2018,Itália,Educação,,,,,83.90
2018,Itália,"Habitação, água, electricidade, gás e outros combustíveis",,,,,102.70
2018,Itália,"Lazer, recreação e cultura",,,,,101.80
2018,Itália,Produtos alimentares e bebidas não alcoólicas,,,,,103.40
2018,Itália,Restaurantes e hotéis,,,,,103.60
2018,Itália,Saúde,,,,,102.30
2018,Itália,Total,,,,,102.50
2018,Itália,Transportes,,,,,104.80
2018,Itália,Vestuário e calçado,,,,,101.30
2018,Letónia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,98.95
2018,Letónia,Bebidas alcoólicas e tabaco,,,,,109.26
2018,Letónia,Bens e serviços diversos,,,,,111.84
2018,Letónia,Comunicações,,,,,108.11
2018,Letónia,Educação,,,,,103.84
2018,Letónia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,103.04
2018,Letónia,"Lazer, recreação e cultura",,,,,104.05
2018,Letónia,Produtos alimentares e bebidas não alcoólicas,,,,,107.47
2018,Letónia,Restaurantes e hotéis,,,,,106.03
2018,Letónia,Saúde,,,,,109.09
2018,Letónia,Total,,,,,105.63
2018,Letónia,Transportes,,,,,104.91
2018,Letónia,Vestuário e calçado,,,,,98.93
2018,Lituânia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,102.98
2018,Lituânia,Bebidas alcoólicas e tabaco,,,,,119.39
2018,Lituânia,Bens e serviços diversos,,,,,112.06
2018,Lituânia,Comunicações,,,,,94.30
2018,Lituânia,Educação,,,,,109.42
2018,Lituânia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,102.95
2018,Lituânia,"Lazer, recreação e cultura",,,,,106.29
2018,Lituânia,Produtos alimentares e bebidas não alcoólicas,,,,,106.31
2018,Lituânia,Restaurantes e hotéis,,,,,118.50
2018,Lituânia,Saúde,,,,,105.24
2018,Lituânia,Total,,,,,107.07
2018,Lituânia,Transportes,,,,,105.65
2018,Lituânia,Vestuário e calçado,,,,,102.29
2018,Luxemburgo,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,102.81
2018,Luxemburgo,Bebidas alcoólicas e tabaco,,,,,106.85
2018,Luxemburgo,Bens e serviços diversos,,,,,102.60
2018,Luxemburgo,Comunicações,,,,,94.67
2018,Luxemburgo,Educação,,,,,108.54
2018,Luxemburgo,"Habitação, água, electricidade, gás e outros combustíveis",,,,,103.26
2018,Luxemburgo,"Lazer, recreação e cultura",,,,,105.48
2018,Luxemburgo,Produtos alimentares e bebidas não alcoólicas,,,,,106.43
2018,Luxemburgo,Restaurantes e hotéis,,,,,105.31
2018,Luxemburgo,Saúde,,,,,100.80
2018,Luxemburgo,Total,,,,,104.21
2018,Luxemburgo,Transportes,,,,,104.30
2018,Luxemburgo,Vestuário e calçado,,,,,103.14
2018,Malta,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,109.06
2018,Malta,Bebidas alcoólicas e tabaco,,,,,108.04
2018,Malta,Bens e serviços diversos,,,,,103.26
2018,Malta,Comunicações,,,,,96.44
2018,Malta,Educação,,,,,109.05
2018,Malta,"Habitação, água, electricidade, gás e outros combustíveis",,,,,103.17
2018,Malta,"Lazer, recreação e cultura",,,,,97.85
2018,Malta,Produtos alimentares e bebidas não alcoólicas,,,,,106.83
2018,Malta,Restaurantes e hotéis,,,,,106.33
2018,Malta,Saúde,,,,,104.98
2018,Malta,Total,,,,,103.95
2018,Malta,Transportes,,,,,101.19
2018,Malta,Vestuário e calçado,,,,,95.10
2018,Países Baixos,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,101.61
2018,Países Baixos,Bebidas alcoólicas e tabaco,,,,,105.58
