01. Ano,02. Nome País (Europa),03. Filtro 1,04. Filtro 2,05. Filtro 3,06. Escala,07. Símbolo,08. Valor
2019,Chipre,Bens e serviços diversos,,,,,0.9
2019,Chipre,Comunicações,,,,,-2.0
2019,Chipre,Educação,,,,,1.8
2019,Chipre,"Habitação, água, electricidade, gás e outros combustíveis",,,,,3.9
2019,Chipre,"Lazer, recreação e cultura",,,,,1.9
2019,Chipre,Produtos alimentares e bebidas não alcoólicas,,,,,0.7
2019,Chipre,Restaurantes e hotéis,,,,,0.4
2019,Chipre,Saúde,,,,,-0.2
2019,Chipre,Total,,,,,0.5
2019,Chipre,Transportes,,,,,-0.5
2019,Chipre,Vestuário e calçado,,,,,-1.0
2019,Croácia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,1.0
2019,Croácia,Bebidas alcoólicas e tabaco,,,,,3.5
2019,Croácia,Bens e serviços diversos,,,,,0.5
2019,Croácia,Comunicações,,,,,-0.4
2019,Croácia,Educação,,,,,0.8
2019,Croácia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,2.2
2019,Croácia,"Lazer, recreação e cultura",,,,,0.6
2019,Croácia,Produtos alimentares e bebidas não alcoólicas,,,,,0.0
2019,Croácia,Restaurantes e hotéis,,,,,2.4
2019,Croácia,Saúde,,,,,-0.9
2019,Croácia,Total,,,,,0.8
2019,Croácia,Transportes,,,,,-0.5
2019,Croácia,Vestuário e calçado,,,,,-0.7
2019,Dinamarca,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,-0.1
2019,Dinamarca,Bebidas alcoólicas e tabaco,,,,,1.3
2019,Dinamarca,Bens e serviços diversos,,,,,0.0
2019,Dinamarca,Comunicações,,,,,-0.3
2019,Dinamarca,Educação,,,,,2.6
2019,Dinamarca,"Habitação, água, electricidade, gás e outros combustíveis",,,,,0.7
2019,Dinamarca,"Lazer, recreação e cultura",,,,,1.8
2019,Dinamarca,Produtos alimentares e bebidas não alcoólicas,,,,,1.4
2019,Dinamarca,Restaurantes e hotéis,,,,,0.9
2019,Dinamarca,Saúde,,,,,1.4
2019,Dinamarca,Total,,,,,0.7
2019,Dinamarca,Transportes,,,,,1.0
2019,Dinamarca,Vestuário e calçado,,,,,-3.1
2019,Eslováquia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,1.5
2019,Eslováquia,Bebidas alcoólicas e tabaco,,,,,2.7
2019,Eslováquia,Bens e serviços diversos,,,,,3.3
2019,Eslováquia,Comunicações,,,,,1.8
2019,Eslováquia,Educação,,,,,2.3
2019,Eslováquia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,5.0
2019,Eslováquia,"Lazer, recreação e cultura",,,,,1.5
2019,Eslováquia,Produtos alimentares e bebidas não alcoólicas,,,,,4.0
2019,Eslováquia,Restaurantes e hotéis,,,,,3.0
2019,Eslováquia,Saúde,,,,,1.5
2019,Eslováquia,Total,,,,,2.8
2019,Eslováquia,Transportes,,,,,-0.6
2019,Eslováquia,Vestuário e calçado,,,,,1.0
2019,Eslovénia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,1.1
2019,Eslovénia,Bebidas alcoólicas e tabaco,,,,,1.0
2019,Eslovénia,Bens e serviços diversos,,,,,2.1
2019,Eslovénia,Comunicações,,,,,0.1
2019,Eslovénia,Educação,,,,,3.4
2019,Eslovénia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,4.3
2019,Eslovénia,"Lazer, recreação e cultura",,,,,1.6
2019,Eslovénia,Produtos alimentares e bebidas não alcoólicas,,,,,1.8
2019,Eslovénia,Restaurantes e hotéis,,,,,3.4
2019,Eslovénia,Saúde,,,,,2.4
2019,Eslovénia,Total,,,,,1.7
2019,Eslovénia,Transportes,,,,,-0.8
2019,Eslovénia,Vestuário e calçado,,,,,0.9
2019,Espanha,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,0.6
2019,Espanha,Bebidas alcoólicas e tabaco,,,,,0.7
2019,Espanha,Bens e serviços diversos,,,,,1.6
2019,Espanha,Comunicações,,,,,0.8
2019,Espanha,Educação,,,,,1.0
2019,Espanha,"Habitação, água, electricidade, gás e outros combustíveis",,,,,-1.4
2019,Espanha,"Lazer, recreação e cultura",,,,,-0.6
2019,Espanha,Produtos alimentares e bebidas não alcoólicas,,,,,1.0
2019,Espanha,Restaurantes e hotéis,,,,,2.1
2019,Espanha,Saúde,,,,,0.8
2019,Espanha,Total,,,,,0.8
2019,Espanha,Transportes,,,,,1.1
2019,Espanha,Vestuário e calçado,,,,,1.1
2019,Estónia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,1.9
2019,Estónia,Bebidas alcoólicas e tabaco,,,,,0.2
2019,Estónia,Bens e serviços diversos,,,,,2.8
2019,Estónia,Comunicações,,,,,-2.8
2019,Estónia,Educação,,,,,5.7
2019,Estónia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,2.8
2019,Estónia,"Lazer, recreação e cultura",,,,,5.5
2019,Estónia,Produtos alimentares e bebidas não alcoólicas,,,,,3.0
2019,Estónia,Restaurantes e hotéis,,,,,3.4
2019,Estónia,Saúde,,,,,2.5
2019,Estónia,Total,,,,,2.3
2019,Estónia,Transportes,,,,,0.6
2019,Estónia,Vestuário e calçado,,,,,0.7
2019,Finlândia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,0.2
2019,Finlândia,Bebidas alcoólicas e tabaco,,,,,3.8
2019,Finlândia,Bens e serviços diversos,,,,,0.8
2019,Finlândia,Comunicações,,,,,-0.1
2019,Finlândia,Educação,,,,,1.4
2019,Finlândia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,2.8
2019,Finlândia,"Lazer, recreação e cultura",,,,,-0.7
2019,Finlândia,Produtos alimentares e bebidas não alcoólicas,,,,,1.2
2019,Finlândia,Restaurantes e hotéis,,,,,2.2
2019,Finlândia,Saúde,,,,,0.9
2019,Finlândia,Total,,,,,1.1
2019,Finlândia,Transportes,,,,,0.4
2019,Finlândia,Vestuário e calçado,,,,,-0.5
2019,França,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,0.2
2019,França,Bebidas alcoólicas e tabaco,,,,,6.7
2019,França,Bens e serviços diversos,,,,,1.0
2019,França,Comunicações,,,,,-2.6
2019,França,Educação,,,,,2.4
2019,França,"Habitação, água, electricidade, gás e outros combustíveis",,,,,1.5
2019,França,"Lazer, recreação e cultura",,,,,0.5
2019,França,Produtos alimentares e bebidas não alcoólicas,,,,,2.4
2019,França,Restaurantes e hotéis,,,,,1.4
2019,França,Saúde,,,,,-0.4
2019,França,Total,,,,,1.3
2019,França,Transportes,,,,,1.0
2019,França,Vestuário e calçado,,,,,-0.2
2019,Grécia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,-1.8
2019,Grécia,Bebidas alcoólicas e tabaco,,,,,0.8
2019,Grécia,Bens e serviços diversos,,,,,-0.6
2019,Grécia,Comunicações,,,,,3.8
2019,Grécia,Educação,,,,,-0.4
2019,Grécia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,0.1
2019,Grécia,"Lazer, recreação e cultura",,,,,-0.7
2019,Grécia,Produtos alimentares e bebidas não alcoólicas,,,,,-0.2
2019,Grécia,Restaurantes e hotéis,,,,,0.8
2019,Grécia,Saúde,,,,,1.4
2019,Grécia,Total,,,,,0.5
2019,Grécia,Transportes,,,,,1.3
2019,Grécia,Vestuário e calçado,,,,,-0.7
2019,Hungria,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,2.1
2019,Hungria,Bebidas alcoólicas e tabaco,,,,,8.2
2019,Hungria,Bens e serviços diversos,,,,,2.3
2019,Hungria,Comunicações,,,,,0.1
2019,Hungria,Educação,,,,,3.3
2019,Hungria,"Habitação, água, electricidade, gás e outros combustíveis",,,,,2.2
2019,Hungria,"Lazer, recreação e cultura",,,,,1.8
2019,Hungria,Produtos alimentares e bebidas não alcoólicas,,,,,5.1
2019,Hungria,Restaurantes e hotéis,,,,,6.4
2019,Hungria,Saúde,,,,,3.8
2019,Hungria,Total,,,,,3.4
2019,Hungria,Transportes,,,,,0.7
2019,Hungria,Vestuário e calçado,,,,,1.2
2019,Irlanda,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,-3.2
2019,Irlanda,Bebidas alcoólicas e tabaco,,,,,2.8
2019,Irlanda,Bens e serviços diversos,,,,,-0.3
2019,Irlanda,Comunicações,,,,,-5.3
2019,Irlanda,Educação,,,,,2.4
2019,Irlanda,"Habitação, água, electricidade, gás e outros combustíveis",,,,,4.1
2019,Irlanda,"Lazer, recreação e cultura",,,,,0.7
2019,Irlanda,Produtos alimentares e bebidas não alcoólicas,,,,,-0.7
2019,Irlanda,Restaurantes e hotéis,,,,,3.0
2019,Irlanda,Saúde,,,,,0.5
2019,Irlanda,Total,,,,,0.9
2019,Irlanda,Transportes,,,,,0.2
2019,Irlanda,Vestuário e calçado,,,,,-1.5
2019,Itália,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,0.0
2019,Itália,Bebidas alcoólicas e tabaco,,,,,2.2
2019,Itália,Bens e serviços diversos,,,,,1.6
2019,Itália,Comunicações,,,,,-7.7
2019,Itália,Educação,,,,,0.3
2019,Itália,"Habitação, água, electricidade, gás e outros combustíveis",,,,,1.2
2019,Itália,"Lazer, recreação e cultura",,,,,-0.1
2019,Itália,Produtos alimentares e bebidas não alcoólicas,,,,,0.7
2019,Itália,Restaurantes e hotéis,,,,,1.2
2019,Itália,Saúde,,,,,0.7
2019,Itália,Total,,,,,0.6
2019,Itália,Transportes,,,,,0.8
2019,Itália,Vestuário e calçado,,,,,0.1
2019,Letónia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,1.8
2019,Letónia,Bebidas alcoólicas e tabaco,,,,,5.5
2019,Letónia,Bens e serviços diversos,,,,,1.1
2019,Letónia,Comunicações,,,,,2.0
2019,Letónia,Educação,,,,,1.7
2019,Letónia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,4.6
2019,Letónia,"Lazer, recreação e cultura",,,,,3.2
2019,Letónia,Produtos alimentares e bebidas não alcoólicas,,,,,2.9
2019,Letónia,Restaurantes e hotéis,,,,,2.9
2019,Letónia,Saúde,,,,,2.2
2019,Letónia,Total,,,,,2.7
2019,Letónia,Transportes,,,,,0.7
2019,Letónia,Vestuário e calçado,,,,,1.5
2019,Lituânia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,1.8
2019,Lituânia,Bebidas alcoólicas e tabaco,,,,,3.6
2019,Lituânia,Bens e serviços diversos,,,,,3.0
2019,Lituânia,Comunicações,,,,,-1.4
2019,Lituânia,Educação,,,,,3.7
2019,Lituânia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,1.6
2019,Lituânia,"Lazer, recreação e cultura",,,,,2.2
2019,Lituânia,Produtos alimentares e bebidas não alcoólicas,,,,,3.4
2019,Lituânia,Restaurantes e hotéis,,,,,5.0
2019,Lituânia,Saúde,,,,,4.7
2019,Lituânia,Total,,,,,2.2
2019,Lituânia,Transportes,,,,,0.4
2019,Lituânia,Vestuário e calçado,,,,,-1.1
2019,Luxemburgo,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,1.3
2019,Luxemburgo,Bebidas alcoólicas e tabaco,,,,,1.9
2019,Luxemburgo,Bens e serviços diversos,,,,,2.2
2019,Luxemburgo,Comunicações,,,,,0.2
2019,Luxemburgo,Educação,,,,,6.2
2019,Luxemburgo,"Habitação, água, electricidade, gás e outros combustíveis",,,,,1.9
2019,Luxemburgo,"Lazer, recreação e cultura",,,,,1.6
2019,Luxemburgo,Produtos alimentares e bebidas não alcoólicas,,,,,1.5
2019,Luxemburgo,Restaurantes e hotéis,,,,,2.7
2019,Luxemburgo,Saúde,,,,,1.2
2019,Luxemburgo,Total,,,,,1.6
2019,Luxemburgo,Transportes,,,,,0.9
2019,Luxemburgo,Vestuário e calçado,,,,,1.1
2019,Malta,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,-0.5
2019,Malta,Bebidas alcoólicas e tabaco,,,,,0.3
2019,Malta,Bens e serviços diversos,,,,,2.0
2019,Malta,Comunicações,,,,,0.2
2019,Malta,Educação,,,,,-3.3
2019,Malta,"Habitação, água, electricidade, gás e outros combustíveis",,,,,2.1
2019,Malta,"Lazer, recreação e cultura",,,,,1.4
2019,Malta,Produtos alimentares e bebidas não alcoólicas,,,,,3.1
2019,Malta,Restaurantes e hotéis,,,,,2.1
2019,Malta,Saúde,,,,,1.3
2019,Malta,Total,,,,,1.5
2019,Malta,Transportes,,,,,1.6
2019,Malta,Vestuário e calçado,,,,,-1.1
2019,Países Baixos,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,1.3
2019,Países Baixos,Bebidas alcoólicas e tabaco,,,,,1.8
2019,Países Baixos,Bens e serviços diversos,,,,,1.3
2019,Países Baixos,Comunicações,,,,,-5.3
2019,Países Baixos,Educação,,,,,-2.1
2019,Países Baixos,"Habitação, água, electricidade, gás e outros combustíveis",,,,,5.3
2019,Países Baixos,"Lazer, recreação e cultura",,,,,1.9
2019,Países Baixos,Produtos alimentares e bebidas não alcoólicas,,,,,4.0
2019,Países Baixos,Restaurantes e hotéis,,,,,4.3
2019,Países Baixos,Saúde,,,,,2.5
2019,Países Baixos,Total,,,,,2.7
2019,Países Baixos,Transportes,,,,,2.9
2019,Países Baixos,Vestuário e calçado,,,,,1.5
2019,Polónia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,0.9
2019,Polónia,Bebidas alcoólicas e tabaco,,,,,1.2
2019,Polónia,Bens e serviços diversos,,,,,0.9
2019,Polónia,Comunicações,,,,,-0.5
2019,Polónia,Educação,,,,,3.3
2019,Polónia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,1.9
2019,Polónia,"Lazer, recreação e cultura",,,,,2.3
2019,Polónia,Produtos alimentares e bebidas não alcoólicas,,,,,5.0
2019,Polónia,Restaurantes e hotéis,,,,,4.5
2019,Polónia,Saúde,,,,,3.4
2019,Polónia,Total,,,,,2.1
2019,Polónia,Transportes,,,,,1.5
2019,Polónia,Vestuário e calçado,,,,,-1.8
2019,Portugal,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,-0.3
2019,Portugal,Bebidas alcoólicas e tabaco,,,,,2.0
2019,Portugal,Bens e serviços diversos,,,,,1.6
2019,Portugal,Comunicações,,,,,-2.6
2019,Portugal,Educação,,,,,0.9
2019,Portugal,"Habitação, água, electricidade, gás e outros combustíveis",,,,,0.3
2019,Portugal,"Lazer, recreação e cultura",,,,,-0.7
2019,Portugal,Produtos alimentares e bebidas não alcoólicas,,,,,0.3
2019,Portugal,Restaurantes e hotéis,,,,,0.6
2019,Portugal,Saúde,,,,,0.8
2019,Portugal,Total,,,,,0.3
2019,Portugal,Transportes,,,,,1.1
2019,Portugal,Vestuário e calçado,,,,,-3.0
2019,Roménia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,1.9
2019,Roménia,Bebidas alcoólicas e tabaco,,,,,6.2
2019,Roménia,Bens e serviços diversos,,,,,2.6
2019,Roménia,Comunicações,,,,,4.5
2019,Roménia,Educação,,,,,3.5
2019,Roménia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,3.7
2019,Roménia,"Lazer, recreação e cultura",,,,,3.3
2019,Roménia,Produtos alimentares e bebidas não alcoólicas,,,,,5.6
2019,Roménia,Restaurantes e hotéis,,,,,3.3
2019,Roménia,Saúde,,,,,2.6
2019,Roménia,Total,,,,,3.9
2019,Roménia,Transportes,,,,,2.0
2019,Roménia,Vestuário e calçado,,,,,2.9
2019,Suécia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,1.3
2019,Suécia,Bebidas alcoólicas e tabaco,,,,,2.1
2019,Suécia,Bens e serviços diversos,,,,,2.2
2019,Suécia,Comunicações,,,,,-4.9
2019,Suécia,Educação,,,,,1.9
2019,Suécia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,2.6
2019,Suécia,"Lazer, recreação e cultura",,,,,0.3
2019,Suécia,Produtos alimentares e bebidas não alcoólicas,,,,,2.9
2019,Suécia,Restaurantes e hotéis,,,,,2.5
2019,Suécia,Saúde,,,,,1.2
2019,Suécia,Total,,,,,1.7
2019,Suécia,Transportes,,,,,2.9
2019,Suécia,Vestuário e calçado,,,,,-1.3
2020,Alemanha,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,0.2
2020,Alemanha,Bebidas alcoólicas e tabaco,,,,,2.4
2020,Alemanha,Bens e serviços diversos,,,,,1.9
2020,Alemanha,Comunicações,,,,,-1.8
2020,Alemanha,Educação,,,,,-0.8
2020,Alemanha,"Habitação, água, electricidade, gás e outros combustíveis",,,,,0.4
2020,Alemanha,"Lazer, recreação e cultura",,,,,-0.4
2020,Alemanha,Produtos alimentares e bebidas não alcoólicas,,,,,2.3
2020,Alemanha,Restaurantes e hotéis,,,,,2.1
2020,Alemanha,Saúde,,,,,0.7
2020,Alemanha,Total,,,,,0.4
2020,Alemanha,Transportes,,,,,-1.8
2020,Alemanha,Vestuário e calçado,,,,,-0.8
2020,Áustria,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,1.0
2020,Áustria,Bebidas alcoólicas e tabaco,,,,,1.1
2020,Áustria,Bens e serviços diversos,,,,,2.0
2020,Áustria,Comunicações,,,,,-2.7
2020,Áustria,Educação,,,,,1.9
2020,Áustria,"Habitação, água, electricidade, gás e outros combustíveis",,,,,2.1
2020,Áustria,"Lazer, recreação e cultura",,,,,1.9
2020,Áustria,Produtos alimentares e bebidas não alcoólicas,,,,,2.3
2020,Áustria,Restaurantes e hotéis,,,,,3.4
2020,Áustria,Saúde,,,,,2.1
2020,Áustria,Total,,,,,1.4
2020,Áustria,Transportes,,,,,-1.9
2020,Áustria,Vestuário e calçado,,,,,-0.1
2020,Bélgica,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,1.5
2020,Bélgica,Bebidas alcoólicas e tabaco,,,,,2.6
2020,Bélgica,Bens e serviços diversos,,,,,1.5
2020,Bélgica,Comunicações,,,,,-0.4
2020,Bélgica,Educação,,,,,1.3
2020,Bélgica,"Habitação, água, electricidade, gás e outros combustíveis",,,,,-3.4
2020,Bélgica,"Lazer, recreação e cultura",,,,,1.7
2020,Bélgica,Produtos alimentares e bebidas não alcoólicas,,,,,2.7
2020,Bélgica,Restaurantes e hotéis,,,,,2.1
2020,Bélgica,Saúde,,,,,0.1
2020,Bélgica,Total,,,,,0.4
2020,Bélgica,Transportes,,,,,-1.0
2020,Bélgica,Vestuário e calçado,,,,,0.2
2020,Bulgária,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,0.5
2020,Bulgária,Bebidas alcoólicas e tabaco,,,,,1.7
2020,Bulgária,Bens e serviços diversos,,,,,3.1
2020,Bulgária,Comunicações,,,,,-1.4
2020,Bulgária,Educação,,,,,3.6
2020,Bulgária,"Habitação, água, electricidade, gás e outros combustíveis",,,,,1.1
2020,Bulgária,"Lazer, recreação e cultura",,,,,0.8
2020,Bulgária,Produtos alimentares e bebidas não alcoólicas,,,,,5.1
2020,Bulgária,Restaurantes e hotéis,,,,,2.7
2020,Bulgária,Saúde,,,,,2.6
2020,Bulgária,Total,,,,,1.2
2020,Bulgária,Transportes,,,,,-5.0
2020,Bulgária,Vestuário e calçado,,,,,-1.2
2020,Chéquia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,2.8
2020,Chéquia,Bebidas alcoólicas e tabaco,,,,,7.6
2020,Chéquia,Bens e serviços diversos,,,,,3.5
2020,Chéquia,Comunicações,,,,,-3.5
2020,Chéquia,Educação,,,,,3.7
2020,Chéquia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,3.2
2020,Chéquia,"Lazer, recreação e cultura",,,,,2.2
2020,Chéquia,Produtos alimentares e bebidas não alcoólicas,,,,,4.7
2020,Chéquia,Restaurantes e hotéis,,,,,4.6
2020,Chéquia,Saúde,,,,,2.5
2020,Chéquia,Total,,,,,3.3
2020,Chéquia,Transportes,,,,,-0.4
2020,Chéquia,Vestuário e calçado,,,,,3.7
2020,Chipre,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,-0.6
2020,Chipre,Bebidas alcoólicas e tabaco,,,,,-0.6
2020,Chipre,Bens e serviços diversos,,,,,-0.1
2020,Chipre,Comunicações,,,,,0.3
2020,Chipre,Educação,,,,,1.0
2020,Chipre,"Habitação, água, electricidade, gás e outros combustíveis",,,,,-3.8
2020,Chipre,"Lazer, recreação e cultura",,,,,2.0
2020,Chipre,Produtos alimentares e bebidas não alcoólicas,,,,,1.3
2020,Chipre,Restaurantes e hotéis,,,,,-1.9
2020,Chipre,Saúde,,,,,0.5
2020,Chipre,Total,,,,,-1.1
2020,Chipre,Transportes,,,,,-5.0
2020,Chipre,Vestuário e calçado,,,,,-0.7
2020,Croácia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,0.1
2020,Croácia,Bebidas alcoólicas e tabaco,,,,,3.4
2020,Croácia,Bens e serviços diversos,,,,,2.1
2020,Croácia,Comunicações,,,,,1.1
2020,Croácia,Educação,,,,,-0.4
2020,Croácia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,-2.9
2020,Croácia,"Lazer, recreação e cultura",,,,,0.7
2020,Croácia,Produtos alimentares e bebidas não alcoólicas,,,,,1.9
2020,Croácia,Restaurantes e hotéis,,,,,-0.4
2020,Croácia,Saúde,,,,,1.2
2020,Croácia,Total,,,,,0.0
2020,Croácia,Transportes,,,,,-3.7
2020,Croácia,Vestuário e calçado,,,,,-0.4
2020,Dinamarca,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,-0.4
2020,Dinamarca,Bebidas alcoólicas e tabaco,,,,,5.8
2020,Dinamarca,Bens e serviços diversos,,,,,2.1
2020,Dinamarca,Comunicações,,,,,-2.8
2020,Dinamarca,Educação,,,,,2.5
2020,Dinamarca,"Habitação, água, electricidade, gás e outros combustíveis",,,,,-0.3
2020,Dinamarca,"Lazer, recreação e cultura",,,,,0.6
2020,Dinamarca,Produtos alimentares e bebidas não alcoólicas,,,,,0.6
2020,Dinamarca,Restaurantes e hotéis,,,,,0.3
2020,Dinamarca,Saúde,,,,,1.6
2020,Dinamarca,Total,,,,,0.3
2020,Dinamarca,Transportes,,,,,-1.1
2020,Dinamarca,Vestuário e calçado,,,,,-1.4
2020,Eslováquia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,1.7
2020,Eslováquia,Bebidas alcoólicas e tabaco,,,,,1.1
2020,Eslováquia,Bens e serviços diversos,,,,,4.1
2020,Eslováquia,Comunicações,,,,,1.0
2020,Eslováquia,Educação,,,,,4.1
2020,Eslováquia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,3.6
2020,Eslováquia,"Lazer, recreação e cultura",,,,,2.1
2020,Eslováquia,Produtos alimentares e bebidas não alcoólicas,,,,,2.5
2020,Eslováquia,Restaurantes e hotéis,,,,,2.6
2020,Eslováquia,Saúde,,,,,2.5
2020,Eslováquia,Total,,,,,2.0
2020,Eslováquia,Transportes,,,,,-3.4
2020,Eslováquia,Vestuário e calçado,,,,,0.5
2020,Eslovénia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,0.3
2020,Eslovénia,Bebidas alcoólicas e tabaco,,,,,1.8
2020,Eslovénia,Bens e serviços diversos,,,,,2.6
2020,Eslovénia,Comunicações,,,,,0.4
2020,Eslovénia,Educação,,,,,2.3
2020,Eslovénia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,-1.7
2020,Eslovénia,"Lazer, recreação e cultura",,,,,-0.1
2020,Eslovénia,Produtos alimentares e bebidas não alcoólicas,,,,,3.1
2020,Eslovénia,Restaurantes e hotéis,,,,,1.8
2020,Eslovénia,Saúde,,,,,1.7
2020,Eslovénia,Total,,,,,-0.3
2020,Eslovénia,Transportes,,,,,-6.3
2020,Eslovénia,Vestuário e calçado,,,,,-2.9
2020,Espanha,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,0.4
2020,Espanha,Bebidas alcoólicas e tabaco,,,,,0.5
2020,Espanha,Bens e serviços diversos,,,,,1.6
2020,Espanha,Comunicações,,,,,-1.2
2020,Espanha,Educação,,,,,0.6
2020,Espanha,"Habitação, água, electricidade, gás e outros combustíveis",,,,,-3.5
2020,Espanha,"Lazer, recreação e cultura",,,,,-0.8
2020,Espanha,Produtos alimentares e bebidas não alcoólicas,,,,,2.4
2020,Espanha,Restaurantes e hotéis,,,,,0.8
2020,Espanha,Saúde,,,,,0.4
2020,Espanha,Total,,,,,-0.3
2020,Espanha,Transportes,,,,,-3.7
2020,Espanha,Vestuário e calçado,,,,,0.7
2020,Estónia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,0.6
2020,Estónia,Bebidas alcoólicas e tabaco,,,,,-1.3
2020,Estónia,Bens e serviços diversos,,,,,1.1
2020,Estónia,Comunicações,,,,,-1.7
2020,Estónia,Educação,,,,,-1.8
2020,Estónia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,-3.7
2020,Estónia,"Lazer, recreação e cultura",,,,,3.4
2020,Estónia,Produtos alimentares e bebidas não alcoólicas,,,,,2.0
2020,Estónia,Restaurantes e hotéis,,,,,-2.1
2020,Estónia,Saúde,,,,,3.0
2020,Estónia,Total,,,,,-0.6
2020,Estónia,Transportes,,,,,-5.2
2020,Estónia,Vestuário e calçado,,,,,0.0
2020,Finlândia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,-0.3
2020,Finlândia,Bebidas alcoólicas e tabaco,,,,,3.3
2020,Finlândia,Bens e serviços diversos,,,,,1.1
2020,Finlândia,Comunicações,,,,,0.5
2020,Finlândia,Educação,,,,,0.7
2020,Finlândia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,0.5
2020,Finlândia,"Lazer, recreação e cultura",,,,,-0.3
2020,Finlândia,Produtos alimentares e bebidas não alcoólicas,,,,,1.7
2020,Finlândia,Restaurantes e hotéis,,,,,0.4
2020,Finlândia,Saúde,,,,,0.8
2020,Finlândia,Total,,,,,0.4
2020,Finlândia,Transportes,,,,,-1.8
2020,Finlândia,Vestuário e calçado,,,,,-0.4
2020,França,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,0.6
2020,França,Bebidas alcoólicas e tabaco,,,,,7.5
2020,França,Bens e serviços diversos,,,,,0.8
2020,França,Comunicações,,,,,-0.1
2020,França,Educação,,,,,2.1
2020,França,"Habitação, água, electricidade, gás e outros combustíveis",,,,,-0.2
2020,França,"Lazer, recreação e cultura",,,,,0.9
2020,França,Produtos alimentares e bebidas não alcoólicas,,,,,2.0
2020,França,Restaurantes e hotéis,,,,,0.9
2020,França,Saúde,,,,,0.0
2020,França,Total,,,,,0.5
2020,França,Transportes,,,,,-2.1
2020,França,Vestuário e calçado,,,,,-0.4
2020,Grécia,"Acessórios para o lar, equipamento doméstico e manutenção corrente da habitação",,,,,-1.5
2020,Grécia,Bebidas alcoólicas e tabaco,,,,,0.1
2020,Grécia,Bens e serviços diversos,,,,,-1.2
2020,Grécia,Comunicações,,,,,-1.7
2020,Grécia,Educação,,,,,0.4
2020,Grécia,"Habitação, água, electricidade, gás e outros combustíveis",,,,,-4.1
2020,Grécia,"Lazer, recreação e cultura",,,,,-0.6
2020,Grécia,Produtos alimentares e bebidas não alcoólicas,,,,,1.6
2020,Grécia,Restaurantes e hotéis,,,,,-1.3
